YearBuilt,ExteriorCondition,GarageCondition,LotArea,FullBath,SalePrice,Fireplaces,TotalRooms,Street,HouseStyle,GarageType,Neighborhood,Latitude,Longitude
1998,Typical,Typical,16226,2,267000,1,9,Pave,Two_Story,BuiltIn,College_Creek,42.0172,-93.683813
2005,Typical,Typical,8199,2,189000,1,7,Pave,Two_Story,Attchd,College_Creek,42.0138316,-93.6838447
1999,Typical,Typical,11690,2,207000,1,7,Pave,Two_Story,Attchd,College_Creek,42.016709,-93.683856
1975,Typical,Typical,70761,2,280000,2,5,Pave,One_Story,Attchd,Clear_Creek,42.02438,-93.683877
1981,Typical,Typical,8250,2,160000,2,8,Pave,Two_Story,Attchd,Sawyer_West,42.035756,-93.683957
2004,Typical,Typical,8400,2,213000,0,7,Pave,One_Story,Attchd,College_Creek,42.014092,-93.684015
2006,Typical,Typical,8581,2,203160,0,7,Pave,Two_Story,Attchd,College_Creek,42.014109,-93.684089
1990,Typical,Typical,13474,2,225000,1,8,Pave,Two_Story,Attchd,Sawyer_West,42.033576,-93.684102
1990,Typical,Typical,10357,2,179900,1,6,Pave,One_Story,Attchd,Sawyer_West,42.033662,-93.684102
2007,Typical,Typical,10200,2,293200,1,7,Pave,One_Story,Attchd,College_Creek,42.016468,-93.684115
2005,Typical,Typical,8400,2,195800,0,6,Pave,Two_Story,Attchd,College_Creek,42.015793,-93.684116
2005,Typical,Typical,10084,2,212900,0,7,Pave,One_Story,Attchd,College_Creek,42.016004,-93.684116
2007,Typical,Typical,8145,2,179400,0,7,Pave,Two_Story,Attchd,College_Creek,42.014039,-93.684118
2006,Typical,Typical,9245,2,213500,0,8,Pave,Two_Story,Attchd,College_Creek,42.014823,-93.684137
2001,Typical,Typical,10400,2,230500,1,8,Pave,Two_Story,Attchd,College_Creek,42.018709,-93.684227
2006,Typical,Typical,8333,2,168675,1,7,Pave,Two_Story,Attchd,College_Creek,42.013467,-93.684271
2006,Typical,Typical,8334,2,167840,1,6,Pave,One_Story,Attchd,College_Creek,42.01343,-93.684285
1975,Typical,Typical,7990,1,110000,0,5,Pave,One_Story,Detchd,College_Creek,42.021275,-93.684289
2007,Typical,Typical,11069,2,170000,1,6,Pave,Two_Story,BuiltIn,College_Creek,42.013392,-93.6843
2005,Typical,Typical,8461,2,163990,1,8,Pave,Two_Story,Attchd,College_Creek,42.013519,-93.684332
2007,Typical,Typical,11049,2,179900,0,7,Pave,One_Story,Attchd,College_Creek,42.013603,-93.684343
1975,Typical,Typical,10356,1,122000,0,5,Pave,One_Story,Attchd,College_Creek,42.021025,-93.684354
1999,Typical,Typical,9066,2,230000,2,7,Pave,Two_Story,Attchd,College_Creek,42.017598,-93.684396
2004,Typical,Typical,8320,2,185900,0,6,Pave,Two_Story,Attchd,College_Creek,42.013622,-93.684397
1975,Typical,Typical,14330,2,163000,0,5,Pave,One_Story,Attchd,College_Creek,42.02107,-93.6844
1999,Typical,Typical,9468,2,214000,1,7,Pave,Two_Story,Attchd,College_Creek,42.017854,-93.684421
2004,Typical,Typical,8450,2,210000,0,8,Pave,One_Story,Attchd,College_Creek,42.013641,-93.684451
2005,Typical,Typical,8633,2,173500,0,7,Pave,Two_Story,Attchd,College_Creek,42.013512,-93.684536
2005,Typical,Typical,8769,2,173500,0,5,Pave,One_Story,Attchd,College_Creek,42.013544,-93.684625
1990,Typical,Typical,10778,1,162000,0,4,Pave,SLvl,Attchd,Sawyer_West,42.034183,-93.684708
2004,Typical,Typical,8500,2,179600,0,7,Pave,One_Story,Attchd,College_Creek,42.013576,-93.684714
1977,Typical,Typical,16300,1,130000,0,5,Pave,One_Story,Attchd,College_Creek,42.01972,-93.684837
1978,Good,Typical,7000,1,136500,0,6,Pave,One_Story,Attchd,College_Creek,42.019548,-93.684887
1988,Typical,Typical,8883,2,207000,1,7,Pave,Two_Story,Attchd,Sawyer_West,42.029803,-93.684944
1977,Typical,Typical,9286,1,143500,0,5,Pave,One_Story,Detchd,College_Creek,42.019691,-93.684954
1974,Typical,Typical,11800,1,131000,0,5,Pave,One_Story,Attchd,College_Creek,42.021992,-93.684962
1969,Typical,Typical,9920,1,128500,1,5,Pave,One_Story,Attchd,College_Creek,42.019697,-93.684982
1975,Typical,Typical,9675,1,120000,0,5,Pave,One_Story,Attchd,College_Creek,42.021163,-93.684993
1985,Typical,Typical,9206,2,178000,1,7,Pave,Two_Story,Attchd,Sawyer_West,42.03374,-93.685001
1984,Typical,Typical,9672,2,152000,0,6,Pave,One_Story,Attchd,Sawyer_West,42.034555,-93.685028
1980,Typical,Typical,8400,2,171000,1,7,Pave,Two_Story,Attchd,Sawyer_West,42.034678,-93.685029
1986,Good,Typical,10274,2,162000,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.035968,-93.685037
1977,Typical,Typical,8800,2,150500,0,5,Pave,One_Story,Detchd,College_Creek,42.019697,-93.685068
1989,Typical,Typical,12800,2,275000,1,5,Pave,SLvl,Attchd,Sawyer_West,42.029772,-93.685125
1988,Typical,Typical,14364,2,277000,1,7,Pave,Two_Story,Attchd,Sawyer_West,42.029694,-93.685142
1978,Typical,Fair,10970,1,147000,0,5,Pave,SLvl,Detchd,College_Creek,42.019769,-93.685158
1983,Typical,Good,9180,1,144000,0,5,Pave,SFoyer,Attchd,Sawyer_West,42.035678,-93.685185
2004,Typical,Typical,9750,2,186500,0,6,Pave,One_Story,Attchd,College_Creek,42.013912,-93.685207
2002,Typical,Typical,14860,2,300000,1,6,Pave,One_Story,Attchd,College_Creek,42.018186,-93.68522
2004,Typical,Typical,9313,2,190000,0,7,Pave,Two_Story,Attchd,College_Creek,42.013957,-93.685333
2004,Typical,Typical,11645,2,196500,0,7,Pave,Two_Story,Attchd,College_Creek,42.01397,-93.685369
2002,Typical,Typical,11088,1,220000,1,5,Pave,One_Story,Attchd,College_Creek,42.017055,-93.685504
2001,Typical,Typical,11423,2,272000,1,6,Pave,One_Story,Attchd,College_Creek,42.019069,-93.685523
1985,Typical,Typical,11200,2,180000,1,5,Pave,One_Story,Attchd,Sawyer_West,42.032082,-93.685537
2001,Typical,Typical,9720,2,274000,1,7,Pave,Two_Story,BuiltIn,College_Creek,42.017484,-93.685569
2002,Typical,Typical,8125,2,230000,0,6,Pave,One_Story,Attchd,College_Creek,42.016979,-93.685571
2001,Typical,Typical,9240,2,287000,1,7,Pave,Two_Story,BuiltIn,College_Creek,42.01727,-93.685572
2001,Typical,Typical,11250,2,211000,0,6,Pave,Two_Story,Attchd,College_Creek,42.016978,-93.685673
2001,Typical,Typical,14781,2,275000,1,7,Pave,One_Story,Attchd,College_Creek,42.018188,-93.685697
1983,Typical,Typical,19255,1,156500,1,5,Pave,SLvl,Attchd,Sawyer_West,42.033714,-93.685733
1975,Typical,Typical,9200,1,130250,0,5,Pave,One_Story,Detchd,College_Creek,42.022136,-93.685742
1975,Typical,Typical,9216,1,143195,1,5,Pave,One_Story,Detchd,College_Creek,42.020694,-93.685865
2005,Typical,Typical,8772,2,198000,0,6,Pave,One_Story,Attchd,College_Creek,42.013991,-93.685872
2004,Typical,Typical,8773,2,185500,0,6,Pave,One_Story,Attchd,College_Creek,42.014023,-93.685961
1983,Typical,Typical,12327,1,316600,1,5,Pave,One_and_Half_Fin,BuiltIn,Sawyer_West,42.0318449,-93.685986
1987,Typical,Good,11980,1,270000,2,4,Pave,One_Story,Attchd,Sawyer_West,42.032076,-93.685988
2004,Typical,Typical,8487,2,190000,0,6,Pave,One_Story,Attchd,College_Creek,42.014054,-93.686051
2000,Typical,Typical,10316,2,235000,1,7,Pave,Two_Story,Attchd,College_Creek,42.018354,-93.686189
2003,Typical,Typical,12334,2,254750,1,8,Pave,Two_Story,BuiltIn,College_Creek,42.018722,-93.686218
1980,Typical,Typical,10762,1,120000,1,6,Pave,Two_Story,Attchd,Sawyer_West,42.034533,-93.686263
1979,Typical,Typical,7892,2,99500,1,5,Pave,One_Story,Attchd,Sawyer_West,42.034589,-93.686263
1984,Typical,Typical,7175,1,125000,0,4,Pave,One_Story,Attchd,Sawyer_West,42.0347,-93.686264
1990,Typical,Typical,7175,2,145000,0,5,Pave,One_Story,Attchd,Sawyer_West,42.035518,-93.686267
1990,Typical,Typical,7175,2,172000,0,5,Pave,One_Story,Attchd,Sawyer_West,42.035555,-93.686267
1991,Typical,Typical,7175,2,151000,0,5,Pave,One_Story,Attchd,Sawyer_West,42.035629,-93.686267
1993,Typical,Typical,7892,2,153900,0,5,Pave,One_Story,Attchd,Sawyer_West,42.036466,-93.686278
1993,Typical,Typical,9453,2,194500,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.036633,-93.68628
2002,Typical,Typical,9930,2,222000,0,6,Pave,Two_Story,Attchd,College_Creek,42.018664,-93.686288
1980,Typical,Typical,8012,1,128000,2,5,Pave,Two_Story,Attchd,Sawyer_West,42.034569,-93.686413
1980,Typical,Typical,8012,2,143000,1,5,Pave,One_Story,Attchd,Sawyer_West,42.03548,-93.686417
1992,Typical,Typical,8012,2,179200,0,5,Pave,One_Story,Attchd,Sawyer_West,42.036464,-93.686428
1993,Typical,Typical,8012,2,193000,1,5,Pave,One_Story,Attchd,Sawyer_West,42.036501,-93.686428
2002,Typical,Typical,9375,2,228500,1,7,Pave,Two_Story,Attchd,College_Creek,42.018424,-93.686575
1976,Typical,Typical,10780,1,132500,0,6,Pave,SLvl,Detchd,College_Creek,42.021388,-93.686629
2002,Typical,Typical,11250,2,255900,1,9,Pave,Two_Story,Attchd,College_Creek,42.016975,-93.686644
1994,Typical,Typical,9019,2,150000,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.03748,-93.68665
1976,Good,Typical,8660,2,153500,1,6,Pave,SLvl,Detchd,College_Creek,42.021386,-93.686678
2002,Typical,Typical,8749,2,198500,0,6,Pave,Two_Story,Attchd,College_Creek,42.016973,-93.686744
2002,Typical,Typical,8158,2,200000,0,7,Pave,Two_Story,Attchd,College_Creek,42.016212,-93.68675
2008,Typical,Typical,11778,2,395039,2,8,Pave,One_Story,Attchd,College_Creek,42.027193,-93.686789
2002,Typical,Typical,8749,2,192000,1,6,Pave,One_Story,Attchd,College_Creek,42.016973,-93.686795
1977,Typical,Typical,8340,1,157500,0,6,Pave,Two_Story,Attchd,College_Creek,42.020145,-93.686825
2007,Typical,Typical,9965,2,383970,1,10,Pave,Two_Story,BuiltIn,College_Creek,42.02667,-93.686828
1977,Typical,Typical,8385,2,149900,0,6,Pave,SLvl,Attchd,College_Creek,42.021234,-93.686888
2003,Typical,Typical,8450,2,185000,0,6,Pave,One_Story,Attchd,College_Creek,42.014038,-93.686903
1978,Typical,No_Garage,8430,2,124000,0,5,Pave,One_Story,No_Garage,College_Creek,42.021384,-93.686916
2003,Typical,Typical,8450,2,208500,0,8,Pave,Two_Story,Attchd,College_Creek,42.013952,-93.686931
2006,Typical,Typical,9965,3,424870,1,11,Pave,Two_Story,BuiltIn,College_Creek,42.026642,-93.686941
2008,Typical,Typical,11778,2,475000,2,7,Pave,One_Story,Attchd,College_Creek,42.027368,-93.68698
2003,Typical,Typical,8158,2,224900,0,8,Pave,Two_Story,Attchd,College_Creek,42.016207,-93.686982
2009,Typical,Typical,10933,1,323262,1,8,Pave,One_Story,Attchd,College_Creek,42.026626,-93.687067
1978,Typical,Typical,10385,2,174000,0,6,Pave,SLvl,Detchd,College_Creek,42.02007,-93.687158
1978,Typical,Typical,16269,1,140000,0,5,Pave,One_Story,Attchd,College_Creek,42.020087,-93.687212
1979,Typical,Typical,6950,1,134900,0,5,Pave,One_Story,Attchd,College_Creek,42.019184,-93.687219
1977,Typical,Typical,9720,2,160000,1,6,Pave,SLvl,Detchd,College_Creek,42.0218643,-93.6874333
1978,Typical,Typical,12250,1,158000,0,5,Pave,One_Story,Attchd,College_Creek,42.018839,-93.687518
2003,Typical,Typical,7226,2,183000,0,6,Pave,Two_Story,Attchd,College_Creek,42.014435,-93.687674
2002,Typical,Typical,8726,2,197000,0,8,Pave,Two_Story,BuiltIn,College_Creek,42.014494,-93.687675
2003,Typical,Typical,8810,2,207000,0,7,Pave,One_Story,Attchd,College_Creek,42.015914,-93.687684
2003,Typical,Typical,8200,2,219500,1,8,Pave,Two_Story,BuiltIn,College_Creek,42.015974,-93.687684
2004,Typical,Typical,12393,2,195000,1,8,Pave,Two_Story,BuiltIn,College_Creek,42.016092,-93.687685
1992,Typical,Typical,11218,2,189000,1,8,Pave,Two_Story,Attchd,Sawyer_West,42.036659,-93.687694
1992,Typical,Typical,9370,2,248500,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.03674,-93.687695
2002,Typical,Typical,11367,2,255000,1,7,Pave,Two_Story,Attchd,College_Creek,42.01834,-93.687703
2002,Typical,Typical,9473,2,237000,1,7,Pave,Two_Story,Attchd,College_Creek,42.018412,-93.687704
1977,Good,Typical,15240,1,150000,0,5,Pave,One_Story,Attchd,College_Creek,42.022186,-93.68773
1977,Typical,Typical,8982,1,134900,0,5,Pave,One_Story,Detchd,College_Creek,42.022239,-93.687734
1976,Typical,Typical,10650,1,128200,0,5,Pave,One_Story,Attchd,College_Creek,42.021395,-93.687745
2003,Typical,Typical,9548,2,237000,1,7,Pave,Two_Story,Attchd,College_Creek,42.016121,-93.687764
2003,Typical,Typical,8749,2,213000,1,7,Pave,Two_Story,Attchd,College_Creek,42.016961,-93.687786
1994,Typical,Typical,9109,2,184000,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.037607,-93.687804
1977,Typical,Typical,10900,1,161750,0,6,Pave,Two_Story,Attchd,College_Creek,42.022045,-93.687807
2002,Typical,Typical,11664,2,250000,0,6,Pave,One_Story,Attchd,College_Creek,42.017109,-93.687819
1992,Typical,Typical,8285,2,175000,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.034535,-93.687819
1992,Good,Typical,7153,2,175900,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.034595,-93.68782
2002,Typical,Typical,9135,2,214000,0,7,Pave,One_Story,Attchd,College_Creek,42.014549,-93.687825
2003,Typical,Typical,9135,2,200000,0,7,Pave,One_Story,Attchd,College_Creek,42.014636,-93.687826
1991,Typical,Typical,7153,2,179200,0,6,Pave,One_Story,Attchd,Sawyer_West,42.035666,-93.687831
1992,Good,Typical,7703,2,171500,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.036576,-93.687843
1993,Typical,Typical,9291,2,187000,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.036839,-93.687847
2004,Typical,Typical,10386,2,305900,0,8,Pave,One_Story,Attchd,College_Creek,42.018518,-93.687856
2003,Typical,Typical,10389,2,318000,1,8,Pave,One_Story,Attchd,College_Creek,42.018662,-93.687859
2002,Typical,Typical,9742,2,230000,1,7,Pave,One_Story,Attchd,College_Creek,42.018735,-93.68786
2003,Typical,Typical,10635,2,232000,1,8,Pave,One_Story,Attchd,College_Creek,42.01404,-93.687922
2003,Typical,Typical,10905,2,240000,1,9,Pave,Two_Story,BuiltIn,College_Creek,42.016341,-93.688193
1998,Typical,Typical,8750,2,200500,0,7,Pave,Two_Story,Attchd,College_Creek,42.01867,-93.688258
1995,Typical,Typical,12438,2,187000,1,6,Pave,Two_Story,Attchd,College_Creek,42.021209,-93.688302
1997,Typical,Typical,15426,2,231500,0,7,Pave,Two_Story,Attchd,College_Creek,42.021207,-93.688372
1998,Typical,Typical,8750,2,200000,1,7,Pave,Two_Story,Attchd,College_Creek,42.018667,-93.688383
2001,Typical,Typical,13704,2,205000,1,6,Pave,One_Story,Attchd,College_Creek,42.016913,-93.688577
2001,Typical,Typical,11166,2,201000,1,6,Pave,One_Story,Attchd,College_Creek,42.015713,-93.688628
2005,Typical,Typical,10984,2,209700,0,8,Pave,Two_Story,Attchd,College_Creek,42.024376,-93.688786
2001,Typical,Typical,8529,2,189000,1,6,Pave,One_Story,Attchd,Sawyer_West,42.036905,-93.6888
2001,Typical,Typical,8450,2,190500,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.036089,-93.688803
2000,Typical,Typical,8450,2,179000,0,6,Pave,One_Story,Attchd,Sawyer_West,42.036038,-93.688804
2007,Typical,Typical,10637,2,297000,1,7,Pave,One_Story,Attchd,College_Creek,42.026482,-93.688859
1995,Good,Typical,11249,2,177500,0,6,Pave,One_Story,Attchd,College_Creek,42.02121,-93.688862
2005,Typical,Typical,9316,2,191000,0,7,Pave,Two_Story,Attchd,College_Creek,42.024485,-93.688917
1998,Typical,Typical,12352,2,217000,1,7,Pave,Two_Story,Attchd,College_Creek,42.017826,-93.68892
2006,Typical,Typical,8760,2,212999,1,7,Pave,One_Story,Attchd,College_Creek,42.025156,-93.688923
2006,Typical,Typical,8760,2,239799,0,7,Pave,Two_Story,Attchd,College_Creek,42.025194,-93.688924
2006,Typical,Typical,8990,2,204900,0,5,Pave,One_Story,Attchd,College_Creek,42.025218,-93.688925
2005,Typical,Typical,9316,2,181000,0,6,Pave,Two_Story,Attchd,College_Creek,42.023138,-93.688929
2006,Typical,Typical,9317,2,176432,1,6,Pave,One_Story,Attchd,College_Creek,42.023226,-93.688931
2005,Typical,Typical,9316,2,225000,1,7,Pave,One_Story,Attchd,College_Creek,42.023308,-93.688934
2005,Typical,Typical,11210,2,221500,0,7,Pave,One_Story,Attchd,College_Creek,42.025687,-93.688937
2005,Typical,Typical,11750,2,217000,0,7,Pave,One_Story,Attchd,College_Creek,42.025726,-93.688941
2001,Typical,Typical,11250,2,223500,1,6,Pave,Two_Story,Attchd,College_Creek,42.015949,-93.68895
1999,Typical,Typical,10820,2,235500,1,7,Pave,Two_Story,Attchd,College_Creek,42.017907,-93.688952
2000,Typical,Typical,12192,2,235000,0,6,Pave,Two_Story,Attchd,College_Creek,42.01626,-93.688958
1994,Typical,Typical,8125,2,193500,1,7,Pave,One_Story,Attchd,Sawyer_West,42.035878,-93.688981
2008,Typical,Typical,10226,2,295493,1,8,Pave,One_Story,Attchd,College_Creek,42.026414,-93.688993
1998,Typical,Typical,8924,2,188000,0,8,Pave,Two_Story,Attchd,College_Creek,42.017914,-93.688995
1999,Typical,Typical,9382,2,191000,0,6,Pave,One_Story,Attchd,College_Creek,42.017766,-93.689019
1997,Typical,Typical,8304,2,187000,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.036849,-93.689021
1993,Typical,Typical,8480,2,163000,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.035878,-93.689024
1994,Good,Typical,8462,2,201000,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.036028,-93.689026
2005,Typical,Typical,11645,2,237000,1,7,Pave,One_Story,Attchd,College_Creek,42.024399,-93.689066
2005,Typical,Typical,11645,2,260000,0,7,Pave,One_Story,Attchd,College_Creek,42.024481,-93.689067
2006,Typical,Typical,11103,2,155835,1,8,Pave,Two_Story,Attchd,College_Creek,42.024594,-93.689071
2006,Typical,Typical,8814,2,220000,1,8,Pave,One_Story,Attchd,College_Creek,42.024596,-93.689071
2005,Typical,Typical,8814,2,203000,0,6,Pave,One_Story,Attchd,College_Creek,42.024598,-93.689071
2005,Typical,Typical,11003,2,229800,0,7,Pave,Two_Story,BuiltIn,College_Creek,42.024601,-93.689071
2007,Typical,Typical,11923,2,239000,0,7,Pave,One_Story,Attchd,College_Creek,42.024628,-93.689072
2005,Typical,Typical,11646,2,173000,1,7,Pave,Two_Story,Attchd,College_Creek,42.02322,-93.689081
1999,Typical,Typical,13426,2,217000,1,7,Pave,Two_Story,Attchd,College_Creek,42.017929,-93.689083
2005,Typical,Typical,11645,2,294900,0,6,Pave,One_Story,Attchd,College_Creek,42.023306,-93.689084
2008,Typical,Typical,10816,2,332000,1,8,Pave,One_Story,Attchd,College_Creek,42.026372,-93.689091
2001,Typical,Typical,12435,2,231500,1,7,Pave,Two_Story,Attchd,College_Creek,42.015974,-93.689101
2003,Typical,Typical,12450,1,149000,0,6,Pave,One_Story,Detchd,Sawyer_West,42.037643,-93.68912
1996,Typical,Typical,11492,2,220000,1,8,Pave,Two_Story,Attchd,Sawyer_West,42.036852,-93.689136
2002,Typical,Typical,13450,2,200000,0,8,Pave,Two_Story,BuiltIn,College_Creek,42.01686,-93.68923
2001,Typical,Typical,9543,2,190550,0,7,Pave,Two_Story,Attchd,College_Creek,42.016896,-93.689344
2002,Typical,Typical,8935,2,195000,0,7,Pave,Two_Story,Attchd,College_Creek,42.016862,-93.689431
2001,Typical,Typical,12420,2,230000,0,6,Pave,Two_Story,Attchd,College_Creek,42.01571,-93.689438
1998,Typical,Typical,16196,2,215000,1,5,Pave,One_Story,Attchd,Sawyer_West,42.035071,-93.689449
2006,Typical,Typical,13377,2,233555,1,7,Pave,One_Story,Attchd,College_Creek,42.02437,-93.689485
2000,Typical,Typical,8826,2,217500,1,7,Pave,Two_Story,Attchd,College_Creek,42.016829,-93.689518
1993,Typical,Typical,11613,2,191750,0,7,Pave,Two_Story,Attchd,Sawyer_West,42.035259,-93.689767
1995,Typical,Typical,8453,2,182000,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.035875,-93.689769
1997,Typical,Typical,13142,2,215700,0,6,Pave,Two_Story,Attchd,College_Creek,42.018786,-93.689772
1994,Typical,Typical,14565,2,189000,0,6,Pave,Two_Story,Attchd,Sawyer_West,42.034988,-93.689801
1994,Typical,Typical,8880,2,205000,2,8,Pave,Two_Story,Attchd,Sawyer_West,42.036026,-93.68981
2005,Typical,Typical,7488,2,183600,0,6,Pave,One_Story,Attchd,College_Creek,42.024635,-93.689816
2005,Typical,Typical,7242,2,175900,0,6,Pave,One_Story,Attchd,College_Creek,42.024635,-93.689884
2001,Typical,Typical,16285,2,187100,0,6,Pave,One_Story,Attchd,College_Creek,42.016551,-93.689942
2006,Typical,Typical,8556,2,194000,0,5,Pave,One_Story,Attchd,College_Creek,42.024633,-93.69003
2007,Typical,Typical,7314,2,194500,0,6,Pave,One_Story,Attchd,College_Creek,42.024327,-93.690111
1999,Typical,Typical,9179,2,193000,0,7,Pave,Two_Story,Attchd,College_Creek,42.017517,-93.690113
2003,Typical,Typical,12450,2,153000,0,6,Pave,One_Story,Detchd,Sawyer_West,42.037756,-93.690159
2008,Typical,Typical,10475,2,245350,0,7,Pave,One_Story,Attchd,College_Creek,42.025747,-93.69019
1999,Typical,Typical,10264,2,214000,0,6,Pave,One_Story,Attchd,College_Creek,42.017631,-93.690215
2007,Typical,Typical,9588,2,276000,1,10,Pave,Two_Story,BuiltIn,College_Creek,42.025558,-93.690234
2008,Typical,Typical,9178,2,239900,1,6,Pave,One_Story,Attchd,College_Creek,42.025707,-93.690266
2000,Typical,Typical,8998,2,207500,0,6,Pave,Two_Story,Attchd,College_Creek,42.017423,-93.690276
1999,Typical,Typical,10335,2,204000,0,6,Pave,One_Story,Attchd,College_Creek,42.017569,-93.690324
2007,Typical,Typical,9178,2,250000,1,7,Pave,One_Story,Attchd,College_Creek,42.025666,-93.690342
1998,Typical,Typical,8685,2,193000,0,5,Pave,One_Story,Attchd,College_Creek,42.0209,-93.690363
2007,Typical,Typical,11422,2,272500,2,7,Pave,One_Story,Attchd,College_Creek,42.025577,-93.690364
2003,Typical,Typical,13695,1,155000,0,6,Pave,One_Story,Detchd,Sawyer_West,42.03805,-93.690364
2006,Typical,Typical,7406,2,194000,0,6,Pave,One_Story,Attchd,College_Creek,42.024555,-93.690366
1996,Typical,Typical,10667,2,212000,1,6,Pave,Two_Story,Attchd,College_Creek,42.020817,-93.690401
1997,Good,Typical,10021,2,175000,0,6,Pave,Two_Story,Attchd,College_Creek,42.020966,-93.690402
2008,Typical,Typical,7328,2,224243,0,6,Pave,One_Story,Attchd,Sawyer_West,42.037434,-93.690402
1997,Typical,Typical,9337,2,191000,1,8,Pave,Two_Story,Attchd,College_Creek,42.018411,-93.690542
1998,Typical,Typical,9531,2,211000,0,7,Pave,Two_Story,Attchd,College_Creek,42.020912,-93.690545
1998,Typical,Typical,10400,2,197900,0,6,Pave,Two_Story,Attchd,College_Creek,42.018597,-93.690548
1997,Good,Typical,9337,2,204750,0,7,Pave,Two_Story,Attchd,College_Creek,42.018378,-93.690633
2006,Typical,Typical,10481,2,360000,0,8,Pave,One_Story,Attchd,College_Creek,42.025707,-93.69067
1997,Typical,Typical,8696,2,226001,1,5,Pave,One_Story,Attchd,College_Creek,42.018501,-93.690719
2004,Typical,Typical,13695,1,159000,0,6,Pave,One_Story,Detchd,Sawyer_West,42.037806,-93.690761
2004,Typical,Typical,13072,1,158000,0,5,Pave,One_Story,Detchd,Sawyer_West,42.037827,-93.690959
2007,Typical,Typical,10769,2,212000,0,7,Pave,Two_Story,Attchd,College_Creek,42.025293,-93.690971
2007,Typical,Typical,10235,2,246500,1,7,Pave,One_Story,Attchd,College_Creek,42.025281,-93.691015
